txn_ref,account_number,post_date,amount,direction,description,branch_code
TXN0001616,3475698111,2025-05-15,-35039.29,Debit,ATM Cash Withdrawal,0245
TXN0005900,9157516681,2025-01-04,20389.70,Credit,Payroll Deposit,0245
TXN0002501,7338938624,2025-04-23,-17622.81,Debit,Account Transfer,0678
TXN0004778,5641216563,2025-05-06,-36296.99,Debit,Outgoing Wire,0112
TXN0000103,8557420993,2025-06-10,22072.43,Credit,Account Transfer,0245
TXN0004991,9251359840,2025-04-12,-11946.48,Debit,ATM Cash Withdrawal,0678
TXN0004820,2704952612,2025-04-12,-27696.82,Debit,POS Purchase,0389
TXN0004469,9030971744,2025-06-26,-32894.23,Debit,ATM Cash Withdrawal,0389
TXN0002405,6820793012,2025-06-11,14169.93,Credit,Check Deposit,0501
TXN0001588,2609519884,2025-06-16,-11620.02,Debit,Vendor Payment,0245
TXN0002164,7402474299,2025-02-03,24419.04,Credit,ATM Cash Withdrawal,0389
TXN0002248,6764104699,2025-06-27,-10614.13,Debit,Vendor Payment,0389
TXN0004554,5679239407,2025-06-21,-40039.68,Debit,Account Transfer,0501
TXN0002789,9018486497,2025-03-04,13408.17,Credit,Payroll Deposit,0245
TXN0003757,6723747055,2025-02-02,3796.67,Credit,Payroll Deposit,0245
TXN0003303,2882434387,2025-02-23,-14418.63,Debit,Incoming Wire,0389
TXN0005218,1861157683,2025-05-20,-479.94,Debit,ATM Cash Withdrawal,0245
TXN0004935,4847665685,2025-03-06,-27281.57,Debit,Account Transfer,0678
TXN0003144,6351020768,2025-05-28,-1683.82,Debit,Vendor Payment,0245
TXN0005121,7929424323,2025-04-13,-28078.14,Debit,Vendor Payment,0678
TXN0000514,8699386294,2025-02-23,-9491.22,Debit,ATM Cash Withdrawal,0501
TXN0003612,3769992422,2025-05-07,-26578.38,Debit,Vendor Payment,0389
TXN0004062,4634707197,2025-03-19,-8886.15,Debit,Outgoing Wire,0389
TXN0003196,4833961633,2025-06-25,38701.16,Credit,Check Deposit,0112
TXN0005171,7492222236,2025-04-14,34581.85,Credit,Payroll Deposit,0389
TXN0004223,1959938803,2025-01-15,-12685.82,Debit,Outgoing Wire,0389
TXN0001625,3110130878,2025-06-08,10054.08,Credit,Payroll Deposit,0501
TXN0001369,2683417615,2025-01-28,-38775.28,Debit,ATM Cash Withdrawal,0501
TXN0005245,5669987241,2025-04-22,-35020.83,Debit,POS Purchase,0112
TXN0005781,7958776864,2025-01-31,5651.25,Credit,Account Transfer,0245
TXN0003015,9492447268,2025-06-19,-28380.97,Debit,Account Transfer,0501
TXN0003297,6813415490,2025-02-01,-39905.95,Debit,Outgoing Wire,0389
TXN0003445,8278358576,2025-01-01,-2037.63,Debit,Outgoing Wire,0245
TXN0005664,4418295034,2025-03-17,-135.48,Debit,POS Purchase,0678
TXN0001303,2858237237,2025-04-18,14503.23,Credit,Payroll Deposit,0678
TXN0002496,9000046126,2025-05-22,33135.06,Credit,Check Deposit,0501
TXN0002723,7040375446,2025-05-03,-21400.21,Debit,ATM Cash Withdrawal,0501
TXN0005624,5629590928,2025-05-29,-6770.80,Debit,Vendor Payment,0501
TXN0004459,8583238532,2025-01-18,8284.43,Credit,Account Transfer,0678
TXN0005378,8625507200,2025-01-11,-7322.18,Debit,Vendor Payment,0112
TXN0004322,7498964867,2025-06-05,-20234.67,Debit,ATM Cash Withdrawal,0112
TXN0000393,9065026044,2025-01-16,-42326.23,Debit,Outgoing Wire,0678
TXN0002188,1921312465,2025-02-02,-1202.39,Debit,ATM Cash Withdrawal,0678
TXN0001486,2366840188,2025-06-05,-27030.65,Debit,Incoming Wire,0389
TXN0003165,8967767879,2025-04-29,-14470.05,Debit,Incoming Wire,0678
TXN0005547,7880259937,2025-02-27,-32619.51,Debit,Incoming Wire,0501
TXN0004925,1353724463,2025-01-18,-13188.32,Debit,POS Purchase,0389
TXN0001267,5608913396,2025-06-30,-31955.97,Debit,ATM Cash Withdrawal,0112
TXN0004168,3794297663,2025-06-17,-32399.29,Debit,ATM Cash Withdrawal,0112
TXN0000313,6182185207,2025-01-24,-18557.50,Debit,Incoming Wire,0501
TXN0004744,3446312239,2025-04-20,-20575.71,Debit,ATM Cash Withdrawal,0501
TXN0003667,6288810602,2025-05-13,14184.43,Credit,Check Deposit,0112
TXN0003629,7317839926,2025-02-19,-32596.72,Debit,Vendor Payment,0245
TXN0000542,4751431795,2025-01-07,-38304.09,Debit,Vendor Payment,0112
TXN0003365,9120537717,2025-01-07,-37947.77,Debit,ATM Cash Withdrawal,0112
TXN0003123,9516337045,2025-01-15,-14749.87,Debit,Vendor Payment,0501
TXN0004464,7279096834,2025-02-20,-43399.02,Debit,Incoming Wire,0678
TXN0005047,1084282438,2025-02-27,14536.86,Credit,Check Deposit,0112
TXN0000345,5089500205,2025-03-27,-10151.82,Debit,Vendor Payment,0389
TXN0002958,4835018428,2025-06-06,-5364.09,Debit,Vendor Payment,0389
TXN0002342,2143555058,2025-01-30,-31963.98,Debit,ATM Cash Withdrawal,0501
TXN0003313,8209616828,2025-05-27,-33467.46,Debit,Incoming Wire,0389
TXN0003738,7719764363,2025-05-03,-22354.36,Debit,Outgoing Wire,0501
TXN0005560,8766375222,2025-01-01,-42136.00,Debit,Incoming Wire,0112
TXN0000619,7684084591,2025-05-31,-11799.86,Debit,ATM Cash Withdrawal,0245
TXN0004063,9842210218,2025-01-23,-40303.39,Debit,ATM Cash Withdrawal,0678
TXN0004257,7215152313,2025-03-21,23850.94,Credit,Check Deposit,0112
TXN0004159,9109466847,2025-06-06,44942.46,Credit,Payroll Deposit,0678
TXN0000637,8178565894,2025-01-14,-42228.18,Debit,Incoming Wire,0501
TXN0004293,9015988294,2025-04-14,-22033.98,Debit,Outgoing Wire,0245
TXN0000222,6549809089,2025-03-21,754.96,Credit,Check Deposit,0501
TXN0004242,4258009890,2025-06-19,-21017.50,Debit,POS Purchase,0245
TXN0003649,4628548625,2025-02-08,-19059.00,Debit,Vendor Payment,0112
TXN0002873,6563225013,2025-06-15,-35268.04,Debit,Vendor Payment,0112
TXN0004209,4162905511,2025-06-30,2739.65,Credit,Check Deposit,0245
TXN0004951,2382966177,2025-01-08,-14756.25,Debit,POS Purchase,0678
TXN0000036,3067068633,2025-02-10,-9196.03,Debit,Incoming Wire,0389
TXN0002699,7760774457,2025-05-26,16340.72,Credit,Check Deposit,0112
TXN0003657,2474830844,2025-05-25,32004.73,Credit,Check Deposit,0501
TXN0002218,1074606573,2025-04-12,-21168.55,Debit,POS Purchase,0501
TXN0001849,3563517037,2025-05-12,10752.96,Credit,Payroll Deposit,0245
TXN0002761,1131612648,2025-02-05,-10210.62,Debit,Vendor Payment,0389
TXN0003070,2232523861,2025-05-01,-33629.33,Debit,Incoming Wire,0678
TXN0001042,1157718673,2025-04-17,-42747.18,Debit,POS Purchase,0501
TXN0001507,2964660580,2025-01-15,-18404.92,Debit,POS Purchase,0501
TXN0002459,9531425799,2025-04-05,32909.19,Credit,Outgoing Wire,0389
TXN0002502,2304675596,2025-05-22,-24327.34,Debit,Outgoing Wire,0501
TXN0002391,8380482625,2025-03-18,-31260.97,Debit,Outgoing Wire,0389
TXN0003152,2002054538,2025-05-29,28615.95,Credit,Check Deposit,0245
TXN0002512,3732996560,2025-03-05,26175.38,Credit,Check Deposit,0112
TXN0003127,5666424670,2025-06-22,-29807.30,Debit,POS Purchase,0501
TXN0001338,7308303712,2025-02-14,-26497.84,Debit,Incoming Wire,0678
TXN0003580,9676951183,2025-04-29,-33822.86,Debit,ATM Cash Withdrawal,0112
TXN0004700,4712017905,2025-05-04,-32314.83,Debit,ATM Cash Withdrawal,0678
TXN0001511,2098406715,2025-03-15,-14750.94,Debit,ATM Cash Withdrawal,0501
TXN0001604,3153830778,2025-03-23,-23071.09,Debit,POS Purchase,0245
TXN0002149,2200096278,2025-03-26,39724.34,Credit,Account Transfer,0501
TXN0002323,3584029068,2025-01-16,-22286.86,Debit,Account Transfer,0501
TXN0002930,3576447182,2025-03-22,-2586.79,Debit,Vendor Payment,0112
TXN0000706,8611974133,2025-05-09,-9091.67,Debit,ATM Cash Withdrawal,0112
TXN0004163,2145932237,2025-01-04,-39495.20,Debit,Incoming Wire,0389
TXN0003081,7180247909,2025-02-03,-24714.25,Debit,Incoming Wire,0678
TXN0001784,9055772154,2025-01-20,-43283.56,Debit,POS Purchase,0112
TXN0005150,3163799883,2025-05-30,34578.50,Credit,Payroll Deposit,0501
TXN0003167,3374003298,2025-06-13,37203.60,Credit,Account Transfer,0245
TXN0001271,6526558195,2025-02-28,23331.30,Credit,Check Deposit,0112
TXN0002484,5668167017,2025-04-07,8583.13,Credit,Check Deposit,0678
TXN0004609,4658684693,2025-04-05,-19579.73,Debit,Incoming Wire,0501
TXN0005428,3716673430,2025-06-19,-29600.07,Debit,Account Transfer,0501
TXN0001598,9921036738,2025-06-25,6279.96,Credit,Account Transfer,0245
TXN0002743,7042426039,2025-03-17,-12565.44,Debit,Outgoing Wire,0501
TXN0002152,6666759598,2025-01-27,-12628.62,Debit,Incoming Wire,0678
TXN0003182,6591283856,2025-04-10,-20273.07,Debit,Account Transfer,0112
TXN0005471,6155150168,2025-02-20,-6119.19,Debit,POS Purchase,0112
TXN0001891,8094040413,2025-01-03,-34054.23,Debit,Outgoing Wire,0501
TXN0005048,9400926342,2025-06-23,-25789.44,Debit,Incoming Wire,0678
TXN0001927,7505174480,2025-06-20,-12768.24,Debit,ATM Cash Withdrawal,0389
TXN0000505,4892083008,2025-06-15,36259.31,Credit,Check Deposit,0389
TXN0004454,8066460433,2025-01-26,-570.26,Debit,POS Purchase,0678
TXN0003457,1801974813,2025-01-17,-7292.22,Debit,Vendor Payment,0678
TXN0002091,8948616665,2025-06-09,-2689.82,Debit,POS Purchase,0678
TXN0004545,1433325542,2025-04-07,-33314.22,Debit,POS Purchase,0501
TXN0005362,6853709759,2025-01-13,-5283.43,Debit,POS Purchase,0245
TXN0004971,3440912729,2025-01-04,852.61,Credit,Check Deposit,0389
TXN0002305,2150306319,2025-04-27,-23935.90,Debit,ATM Cash Withdrawal,0501
TXN0002334,5025292712,2025-03-11,5669.73,Credit,Payroll Deposit,0112
TXN0003187,1528194245,2025-01-19,15223.95,Credit,Account Transfer,0245
TXN0000547,1517403015,2025-06-24,-11502.83,Debit,ATM Cash Withdrawal,0112
TXN0004121,2609231329,2025-04-22,-24407.97,Debit,ATM Cash Withdrawal,0112
TXN0001672,4038017814,2025-04-12,-17677.87,Debit,Incoming Wire,0501
TXN0001350,8243268072,2025-01-15,35519.94,Credit,Account Transfer,0389
TXN0005131,9730340963,2025-02-21,8992.65,Credit,Payroll Deposit,0389
TXN0005510,6132883658,2025-01-25,8392.09,Credit,ATM Cash Withdrawal,0678
TXN0002451,6461720863,2025-04-30,-15617.50,Debit,Outgoing Wire,0245
TXN0005605,9272380712,2025-06-21,-35153.55,Debit,ATM Cash Withdrawal,0245
TXN0005935,1656624757,2025-01-24,600.97,Credit,Account Transfer,0245
TXN0001594,8423811407,2025-06-29,-7960.24,Debit,Incoming Wire,0678
TXN0001189,3808220402,2025-01-22,-36374.74,Debit,POS Purchase,0112
TXN0000354,8645696919,2025-04-07,-28240.59,Debit,Vendor Payment,0389
TXN0003417,3768046703,2025-03-05,-8924.56,Debit,ATM Cash Withdrawal,0501
TXN0003872,8532837916,2025-04-15,-43402.34,Debit,Incoming Wire,0112
TXN0000321,6190640713,2025-05-07,34333.39,Credit,Check Deposit,0678
TXN0004297,1985068186,2025-04-03,-14854.69,Debit,Incoming Wire,0245
TXN0002977,6988050863,2025-04-23,-34575.06,Debit,POS Purchase,0678
TXN0002369,6265899238,2025-05-09,26159.99,Credit,Vendor Payment,0389
TXN0005403,2081904522,2025-02-10,36790.15,Credit,Check Deposit,0678
TXN0000238,6979351724,2025-04-06,7240.96,Credit,Check Deposit,0112
TXN0005465,1707374137,2025-03-28,-27446.81,Debit,Outgoing Wire,0389
TXN0003170,1877883897,2025-02-13,-38791.42,Debit,Vendor Payment,0112
TXN0001847,4043073340,2025-03-17,-27875.49,Debit,Incoming Wire,0389
TXN0004745,5356466031,2025-03-15,23878.56,Credit,Check Deposit,0245
TXN0004562,7184219028,2025-05-10,-23090.13,Debit,ATM Cash Withdrawal,0501
TXN0003293,6752373133,2025-05-21,35783.69,Credit,Payroll Deposit,0501
TXN0001549,4574556323,2025-06-12,35965.74,Credit,Payroll Deposit,0678
TXN0002286,1040942629,2025-03-15,-35421.48,Debit,ATM Cash Withdrawal,0112
TXN0002097,8163679205,2025-04-11,-15719.64,Debit,POS Purchase,0112
TXN0003908,8728063195,2025-01-18,-44061.16,Debit,Outgoing Wire,0112
TXN0003419,6874500263,2025-06-17,22293.30,Credit,Check Deposit,0245
TXN0005280,5808258775,2025-01-16,-28125.24,Debit,POS Purchase,0678
TXN0003065,8052351160,2025-05-26,-32642.92,Debit,ATM Cash Withdrawal,0112
TXN0005879,5152290983,2025-05-20,-6327.43,Debit,Incoming Wire,0501
TXN0004819,7521505277,2025-03-29,19425.97,Credit,Account Transfer,0501
TXN0002618,2307754281,2025-03-18,-2266.99,Debit,Outgoing Wire,0501
TXN0001591,8577548746,2025-01-31,27998.53,Credit,Check Deposit,0112
TXN0001715,8779484072,2025-03-26,14061.64,Credit,Payroll Deposit,0678
TXN0004407,5888867190,2025-01-20,-20920.08,Debit,Account Transfer,0389
TXN0002220,2746610768,2025-06-19,-16610.26,Debit,Account Transfer,0678
TXN0005712,7208329731,2025-02-02,15061.53,Credit,Payroll Deposit,0389
TXN0002955,8370587912,2025-03-16,-18053.42,Debit,POS Purchase,0112
TXN0002474,3742224805,2025-04-21,-19158.31,Debit,Outgoing Wire,0112
TXN0000977,3997884823,2025-01-14,-15084.04,Debit,POS Purchase,0678
TXN0002379,8705923151,2025-01-11,-42233.02,Debit,Outgoing Wire,0501
TXN0004596,3922304658,2025-03-26,-28556.98,Debit,Outgoing Wire,0112
TXN0003665,7107380935,2025-06-08,6143.08,Credit,Check Deposit,0389
TXN0004219,8372148762,2025-02-02,-10446.42,Debit,Outgoing Wire,0678
TXN0001444,1366442526,2025-05-24,-8053.62,Debit,Incoming Wire,0678
TXN0005273,8381188727,2025-06-09,-27093.54,Debit,Outgoing Wire,0678
TXN0004113,7920179714,2025-06-13,17567.70,Credit,Check Deposit,0678
TXN0003241,9918353266,2025-02-14,-4615.39,Debit,Outgoing Wire,0678
TXN0001219,1004413702,2025-03-22,-31891.08,Debit,POS Purchase,0389
TXN0002771,2744024216,2025-03-04,43676.74,Credit,Check Deposit,0389
TXN0000663,1432857003,2025-04-17,22230.28,Credit,Check Deposit,0678
TXN0005578,4233993754,2025-04-21,7856.55,Credit,Outgoing Wire,0389
TXN0004049,4688236047,2025-03-11,-38119.25,Debit,Incoming Wire,0678
TXN0000541,4330391121,2025-04-14,-7776.92,Debit,POS Purchase,0678
TXN0003292,4972325425,2025-01-26,38013.79,Credit,Incoming Wire,0678
TXN0001441,9358286886,2025-05-22,23454.89,Credit,Check Deposit,0501
TXN0001206,7237438824,2025-02-03,292.41,Credit,Check Deposit,0501
TXN0001530,7251878518,2025-03-23,24264.21,Credit,Account Transfer,0389
TXN0000217,8986623105,2025-03-24,-16320.07,Debit,Incoming Wire,0389
TXN0002213,9156791214,2025-04-20,-41376.75,Debit,Vendor Payment,0112
TXN0002632,9968609138,2025-02-13,-44648.82,Debit,Incoming Wire,0245
TXN0001077,1079011097,2025-06-07,-38435.47,Debit,ATM Cash Withdrawal,0245
TXN0003281,4370573886,2025-03-02,-23351.53,Debit,Outgoing Wire,0501
TXN0005118,3188972053,2025-05-04,-6064.36,Debit,Vendor Payment,0501
TXN0005715,9198538226,2025-03-23,-36971.80,Debit,Incoming Wire,0245
TXN0005283,6021118731,2025-03-22,-3462.96,Debit,Vendor Payment,0678
TXN0002266,8423062885,2025-06-28,-1293.00,Debit,POS Purchase,0245
TXN0002775,5704194461,2025-05-20,-962.72,Debit,POS Purchase,0678
TXN0000237,2759944840,2025-04-10,-22870.25,Debit,ATM Cash Withdrawal,0112
TXN0003487,8016987348,2025-03-04,-31305.50,Debit,Vendor Payment,0245
TXN0002444,4781985381,2025-06-09,29201.02,Credit,Payroll Deposit,0389
TXN0001678,2420142027,2025-04-11,-18228.65,Debit,ATM Cash Withdrawal,0245
TXN0001791,5716084758,2025-05-08,1519.72,Credit,Payroll Deposit,0112
TXN0004618,7344458783,2025-02-18,-27722.44,Debit,ATM Cash Withdrawal,0112
TXN0005934,6565857485,2025-01-05,-2884.75,Debit,ATM Cash Withdrawal,0501
TXN0004566,8887328452,2025-06-03,-14405.10,Debit,Outgoing Wire,0245
TXN0002176,1263604191,2025-05-10,-39118.63,Debit,Outgoing Wire,0389
TXN0005162,4265748794,2025-01-06,-42896.70,Debit,POS Purchase,0112
TXN0000797,1865432287,2025-02-04,41667.23,Credit,Payroll Deposit,0501
TXN0002915,6556361211,2025-03-06,-44927.98,Debit,POS Purchase,0112
TXN0005031,6536192125,2025-06-29,-35400.59,Debit,Outgoing Wire,0245
TXN0000289,4043248671,2025-04-12,-44655.07,Debit,POS Purchase,0389
TXN0004338,4614672677,2025-02-02,-31289.48,Debit,POS Purchase,0112
TXN0003500,6228853430,2025-06-15,1424.53,Credit,Payroll Deposit,0245
TXN0000274,7862904587,2025-01-14,-22507.23,Debit,Account Transfer,0389
TXN0005447,9958034273,2025-03-06,-39357.37,Debit,Account Transfer,0389
TXN0001108,3635805470,2025-02-10,-6769.36,Debit,POS Purchase,0501
TXN0001669,7651479454,2025-01-01,37827.21,Credit,Payroll Deposit,0245
TXN0002689,3622150729,2025-05-21,-23387.92,Debit,Account Transfer,0245
TXN0005656,8410910396,2025-06-12,-27650.07,Debit,ATM Cash Withdrawal,0501
TXN0003556,6444082894,2025-05-26,23925.43,Credit,Account Transfer,0501
TXN0000888,5063426161,2025-01-15,-28444.23,Debit,Outgoing Wire,0389
TXN0001963,9721163421,2025-04-19,-33199.07,Debit,POS Purchase,0112
TXN0004995,2829065719,2025-05-18,22416.50,Credit,Payroll Deposit,0389
TXN0000023,5978693294,2025-04-10,-41968.86,Debit,Incoming Wire,0245
TXN0004261,5398076815,2025-02-11,2568.01,Credit,ATM Cash Withdrawal,0389
TXN0003346,3230684904,2025-01-15,-44951.85,Debit,Incoming Wire,0678
TXN0001224,6499423327,2025-02-15,-11523.48,Debit,Incoming Wire,0678
TXN0004065,4440080672,2025-06-21,23299.82,Credit,Check Deposit,0678
TXN0001571,2190932040,2025-01-17,-33742.72,Debit,POS Purchase,0245
TXN0001208,8603720043,2025-02-10,-36784.47,Debit,Outgoing Wire,0389
TXN0003639,2806797802,2025-05-24,-9766.39,Debit,Account Transfer,0678
TXN0000705,6452018694,2025-01-07,-5095.58,Debit,POS Purchase,0501
TXN0000696,4310635332,2025-06-03,13782.89,Credit,Payroll Deposit,0389
TXN0004640,1410399302,2025-02-16,-28084.04,Debit,Account Transfer,0245
TXN0004634,8769502299,2025-03-31,-4963.69,Debit,POS Purchase,0501
TXN0000845,6995498354,2025-03-15,42831.72,Credit,Account Transfer,0112
TXN0001518,8308440721,2025-03-27,-14918.88,Debit,ATM Cash Withdrawal,0501
TXN0001919,4381379576,2025-05-28,-39949.74,Debit,POS Purchase,0389
TXN0002774,8034500228,2025-05-14,13690.89,Credit,Check Deposit,0501
TXN0005758,2103174030,2025-02-25,44799.65,Credit,Check Deposit,0678
TXN0001415,4325036665,2025-01-30,-38109.67,Debit,Outgoing Wire,0245
TXN0002036,9584971535,2025-02-06,30938.44,Credit,Check Deposit,0245
TXN0004199,6320714260,2025-06-23,10832.07,Credit,ATM Cash Withdrawal,0389
TXN0001599,3327936242,2025-01-26,3052.75,Credit,Check Deposit,0245
TXN0003211,2677882917,2025-03-23,43532.11,Credit,Check Deposit,0112
TXN0005231,1172762143,2025-02-22,-43577.98,Debit,ATM Cash Withdrawal,0245
TXN0002338,6235610916,2025-02-27,-9881.77,Debit,Outgoing Wire,0245
TXN0005513,4716984646,2025-06-30,14131.43,Credit,Check Deposit,0678
TXN0005820,1412876610,2025-03-10,11848.57,Credit,Check Deposit,0678
TXN0003158,8969151574,2025-02-22,-4558.72,Debit,Account Transfer,0245
TXN0002531,4204570965,2025-05-06,1723.66,Credit,Account Transfer,0112
TXN0000617,6870882425,2025-01-18,4823.58,Credit,Account Transfer,0112
TXN0001070,3063969546,2025-05-15,-29490.02,Debit,ATM Cash Withdrawal,0112
TXN0002082,3056518880,2025-01-05,5017.44,Credit,Check Deposit,0501
TXN0002790,3032575362,2025-04-17,37752.65,Credit,Account Transfer,0501
TXN0004915,5598165232,2025-01-01,-26081.52,Debit,Vendor Payment,0389
TXN0000077,5058273628,2025-05-03,-6153.99,Debit,Incoming Wire,0678
TXN0004379,2181358245,2025-06-21,-16178.94,Debit,POS Purchase,0112
TXN0002880,7352013668,2025-02-12,-11675.55,Debit,POS Purchase,0389
TXN0003016,1303206795,2025-04-28,-41319.32,Debit,Account Transfer,0389
TXN0003221,2375301371,2025-03-13,-36577.66,Debit,Incoming Wire,0501
TXN0004972,6088040176,2025-02-17,-21152.84,Debit,Vendor Payment,0112
TXN0002292,4127263411,2025-06-18,-10246.32,Debit,ATM Cash Withdrawal,0389
TXN0005187,5361272127,2025-01-01,-35500.62,Debit,Incoming Wire,0389
TXN0001056,7781714683,2025-06-12,29620.03,Credit,Payroll Deposit,0112
TXN0004514,9712307690,2025-05-14,-39857.24,Debit,Outgoing Wire,0501
TXN0001242,9624158706,2025-01-27,-40492.95,Debit,Account Transfer,0501
TXN0001376,7467901684,2025-04-26,-18776.04,Debit,POS Purchase,0501
TXN0005876,5379356518,2025-05-11,-25488.36,Debit,Incoming Wire,0501
TXN0004346,2226921510,2025-01-09,5386.74,Credit,Check Deposit,0112
TXN0004039,8255284190,2025-02-12,-20633.15,Debit,Vendor Payment,0389
TXN0004980,1324339829,2025-04-20,29185.09,Credit,Account Transfer,0678
TXN0002876,7709061911,2025-03-14,-32441.92,Debit,Incoming Wire,0112
TXN0003082,1081804837,2025-04-12,-25281.87,Debit,POS Purchase,0501
TXN0002505,7596048790,2025-03-10,44455.51,Credit,Payroll Deposit,0245
TXN0005073,7576249976,2025-02-09,40996.59,Credit,Payroll Deposit,0678
TXN0000831,2091551280,2025-04-15,-17641.10,Debit,Account Transfer,0389
TXN0002702,8141442147,2025-05-08,-12965.97,Debit,POS Purchase,0245
TXN0000862,3565522098,2025-06-17,-10692.19,Debit,ATM Cash Withdrawal,0245
TXN0000125,7663543560,2025-03-21,2920.35,Credit,Payroll Deposit,0112
TXN0001654,2700050749,2025-01-24,35707.83,Credit,Check Deposit,0389
TXN0002416,1883013966,2025-06-17,-1089.07,Debit,Incoming Wire,0112
TXN0000096,7458401271,2025-02-15,3287.30,Credit,Check Deposit,0678
TXN0000669,1936698441,2025-05-24,-13071.56,Debit,Incoming Wire,0112
TXN0005123,3642537891,2025-04-11,-24098.42,Debit,ATM Cash Withdrawal,0501
TXN0003503,7598762434,2025-01-25,-23116.87,Debit,Vendor Payment,0389
TXN0001094,5571517186,2025-06-22,-35627.43,Debit,Vendor Payment,0389
TXN0002836,6779843992,2025-06-30,34572.92,Credit,Payroll Deposit,0501
TXN0002674,4283037599,2025-01-16,-32934.64,Debit,POS Purchase,0678
TXN0004507,6797199696,2025-04-12,-40826.65,Debit,ATM Cash Withdrawal,0389
TXN0002573,5651365254,2025-05-24,-29198.55,Debit,ATM Cash Withdrawal,0112
TXN0001640,2988214674,2025-03-22,-9240.97,Debit,Outgoing Wire,0389
TXN0002241,4679237996,2025-06-25,18578.10,Credit,Account Transfer,0389
